street,crimes during out,crimes in buffer,rate,long,lat
7100 S VINCENNES AVE,2,7,0.2857142857142857,-87.6279239207234,41.765453986047895
7100 S WESTERN AVE,0,3,0.0,-87.68324268185059,41.7647022144802
7100 S WOODLAWN AVE,0,2,0.0,-87.59584207308933,41.765899967472116
7101 S EXCHANGE AVE,0,1,0.0,-87.56648932082801,41.76624629412542
7110 S PARNELL AVE,0,1,0.0,-87.63833170183855,41.76511401395989
7111 S CARPENTER ST,0,1,0.0,-87.65046982574705,41.7649089516765
7112 S WESTERN AVE,0,10,0.0,-87.6832364844183,41.76448098875668
7113 S KEDZIE AVE,1,5,0.2,-87.70280596877768,41.76414794880353
7115 S SEELEY AVE,0,5,0.0,-87.67473792328943,41.76452304522984
7117 S SANGAMON ST,0,2,0.0,-87.64804666599207,41.764835166239365
7119 N WESTERN AVE,0,1,0.0,-87.69022832267925,42.01143777698877
7119 S CHRISTIANA AVE,0,3,0.0,-87.70646873233706,41.763974872490145
7119 S FRANCISCO AVE,0,4,0.0,-87.69546479775875,41.76414816478342
7119 S LAWNDALE AVE,0,7,0.0,-87.71503630428269,41.763854042622576
7119 S ST LAWRENCE AVE,0,1,0.0,-87.61042014949649,41.76544372106081
7119 S WHIPPLE ST,0,1,0.0,-87.69913509904544,41.764085898624025
7120 S EGGLESTON AVE,0,2,0.0,-87.63589587202536,41.764968557046274
7120 S GREEN ST,0,1,0.0,-87.64561981208377,41.76481628675303
7120 S STONY ISLAND AVE,0,2,0.0,-87.58590415143861,41.765412952177634
7124 S YALE AVE,0,1,0.0,-87.63099057856827,41.764973276212025
7125 S WHIPPLE ST,0,2,0.0,-87.69913178707328,41.763975559393906
7126 S FAIRFIELD AVE,0,1,0.0,-87.69179101509548,41.76408083091785
7126 S ST LAWRENCE AVE,1,3,0.3333333333333333,-87.61041719900196,41.76531472059386
7127 S PEORIA ST,0,1,0.0,-87.64682795499361,41.76466903165492
7127 W 61ST ST,0,1,0.0,-87.79925258470789,41.78099057311357
7129 S RHODES AVE,0,11,0.0,-87.61162350373482,41.765238702501904
7129 W ARMITAGE AVE,0,1,0.0,-87.80347129391106,41.91621959448403
7131 S RHODES AVE,0,11,0.0,-87.61162244972515,41.765201922315256
7132 S CLAREMONT AVE,0,1,0.0,-87.68190478982203,41.76413218040132
7135 S CARPENTER ST,1,1,1.0,-87.65045874404846,41.76446760256279
7136 S EAST END AVE,0,10,0.0,-87.58365744562784,41.765367886123336
7136 S SAWYER AVE,0,2,0.0,-87.70401663379214,41.76369868672872
7136 W ARMITAGE AVE,0,2,0.0,-87.80374394100092,41.91621673592128
7137 S WHIPPLE ST,0,2,0.0,-87.69912516045368,41.76375515534258
7139 S FRANCISCO AVE,0,18,0.0,-87.6954548811398,41.763780098828775
7139 S SAWYER AVE,0,2,0.0,-87.70401497362802,41.76364351715179
714 S OAKLEY BLVD,0,1,0.0,-87.68375562523852,41.87267267829301
714 W EVERGREEN AVE,0,2,0.0,-87.64605968451575,41.90636933723858
7140 S JEFFERY BLVD,0,6,0.0,-87.57627884464745,41.76513052330356
7141 S CARPENTER ST,0,1,0.0,-87.65045624853501,41.764357266912995
7142 S SOUTH CHICAGO AVE,0,4,0.0,-87.60472352058494,41.765256326556774
7143 S CONSTANCE AVE,0,4,0.0,-87.5805735770496,41.76504224805984
7144 S WHIPPLE ST,0,2,0.0,-87.6991212965186,41.76362642623312
7145 S EAST END AVE,0,10,0.0,-87.58365306114426,41.76520923732414
7149 S PARNELL AVE,0,2,0.0,-87.63830609833708,41.7643956762952
715 W EVERGREEN AVE,0,2,0.0,-87.64628620701012,41.906366026855686
715 W GARFIELD BLVD,0,2,0.0,-87.64328601300856,41.79397824029977
715 W NORTH AVE,0,5,0.0,-87.64632656120003,41.91094860564456
7158 S MAY ST,0,5,0.0,-87.65287306065416,41.76400821563748
7158 S SOUTH SHORE DR,0,2,0.0,-87.56252710153997,41.76599747901525
7159 S CAMPBELL AVE,0,2,0.0,-87.68565805606507,41.76357078566602
716 W EASTMAN ST,1,1,1.0,-87.64668654459034,41.90676159094853
718 N CLARK ST,0,2,0.0,-87.6312168670513,41.89538791884792
719 E 133RD ST,0,3,0.0,-87.60450304829456,41.65431398403139
719 S ABERDEEN ST,0,3,0.0,-87.65434153026573,41.872704272946464
719 W 59TH ST,0,2,0.0,-87.6432866260293,41.78705365522981
720 N LARRABEE ST,0,2,0.0,-87.64295527095716,41.89535325664055
7200 N CALIFORNIA AVE,0,2,0.0,-87.6997187099723,42.012067660787565
7200 N CLARK ST,0,2,0.0,-87.67463794609327,42.01263530247588
7200 N GREENVIEW AVE,0,2,0.0,-87.66802728199923,42.01275187767129
7200 N PAULINA ST,0,3,0.0,-87.6723664940163,42.01267530387258
7200 S CLAREMONT AVE,0,3,0.0,-87.68186932478004,41.762898227653295
7200 S COLES AVE,0,2,0.0,-87.5636074479344,41.76514902590169
7200 S CORNELL AVE,0,4,0.0,-87.58472733009965,41.76424508983313
7200 S EXCHANGE AVE,0,3,0.0,-87.56515506407942,41.76446202414185
7200 S HALSTED ST,0,1,0.0,-87.64436645726816,41.763382979771926
7200 S KIMBARK AVE,0,1,0.0,-87.5933735692239,41.76417681324863
7200 S MAY ST,0,4,0.0,-87.65285607885569,41.7632564514363
7200 S MICHIGAN AVE,0,1,0.0,-87.62165168600148,41.76375786158403
7200 S OAKLEY AVE,0,1,0.0,-87.68064346384598,41.76290968841532
7200 S RHODES AVE,0,1,0.0,-87.61159247220225,41.76394902309621
7200 S SOUTH SHORE DR,0,1,0.0,-87.5623231714364,41.76579358186894
7200 S STONY ISLAND AVE,0,4,0.0,-87.58628087609196,41.76423332262208
7200 S WENTWORTH AVE,0,4,0.0,-87.62972794745279,41.76361169615032
7200 W PALATINE AVE,0,1,0.0,-87.80681811937444,41.99539194073151
7203 S STONY ISLAND AVE,0,5,0.0,-87.58627826773487,41.76414219507951
7205 S INGLESIDE AVE,0,3,0.0,-87.60196489663275,41.763980166575976
7207 S WINCHESTER AVE,0,1,0.0,-87.67226620911045,41.76287054313497
7208 S WINCHESTER AVE,0,1,0.0,-87.67226566479465,41.76285215318587
7209 S EMERALD AVE,0,1,0.0,-87.64297974683647,41.76323996012053
7211 S SANGAMON ST,0,1,0.0,-87.64799855740331,41.76312633527457
7215 S MARSHFIELD AVE,0,3,0.0,-87.66497941574828,41.762800778209936
7218 S FAIRFIELD AVE,0,1,0.0,-87.6917454868011,41.76240539454193
7219 S RHODES AVE,0,12,0.0,-87.61158466774917,41.763598801819796
722 N ALBANY AVE,0,1,0.0,-87.70417528530693,41.89415449022214
722 S ABERDEEN ST,0,3,0.0,-87.6543378401986,41.87267132015342
7222 S HARDING AVE,0,1,0.0,-87.72110123218988,41.76217769725655
7222 S PAULINA ST,0,4,0.0,-87.66618633687023,41.76265864234757
7222 S RACINE AVE,0,1,0.0,-87.65404870267672,41.7625702699331
7225 S WOLCOTT AVE,0,1,0.0,-87.6710417132333,41.76255358075175
7227 S CORNELL AVE,0,1,0.0,-87.58471550449303,41.76374884431126
7227 S RHODES AVE,0,4,0.0,-87.61158119104347,41.76345113681447
7230 S PRINCETON AVE,0,1,0.0,-87.63215461731319,41.76302206982452
7230 S WESTERN AVE,0,8,0.0,-87.68317902919183,41.76232416323365
7233 S CORNELL AVE,0,2,0.0,-87.5847127551346,41.76363850574708
7235 S RHODES AVE,0,4,0.0,-87.61157807778959,41.763303748518254
7238 S RHODES AVE,0,4,0.0,-87.61157686642944,41.763248306111905
7239 S BENNETT AVE,0,6,0.0,-87.579318239122,41.76358500639432
7239 S TROY ST,0,2,0.0,-87.70151773236427,41.76185748817663
7244 S TROY ST,0,2,0.0,-87.70151533824655,41.76176526641713
7245 S MOZART ST,0,1,0.0,-87.69417647456447,41.76186665791991
7246 S RIDGELAND AVE,0,3,0.0,-87.58236954779757,41.76314279213018
7247 S EMERALD AVE,0,3,0.0,-87.6429630459378,41.7625411612011
7247 S HERMITAGE AVE,0,2,0.0,-87.66738651280646,41.76218715976615
7247 S TALMAN AVE,0,2,0.0,-87.6892847232696,41.76190860961681
7249 S CHAMPLAIN AVE,0,1,0.0,-87.60915889081488,41.76308887302857
725 E 103RD PL,0,1,0.0,-87.60602990980318,41.70651924568418
725 N HALSTED ST,0,1,0.0,-87.64772757744697,41.895917246399655
7250 S CORNELL AVE,1,4,0.25,-87.58472733009965,41.76424508983313
7254 S BELL AVE,0,1,0.0,-87.67939497828907,41.76192741194744
7258 S MAY ST,0,2,0.0,-87.65282675962617,41.7621901276724
727 N HAMLIN AVE,0,2,0.0,-87.72115048384597,41.894080139819756
727 W 48TH ST,0,1,0.0,-87.64372456705273,41.80707322312251
728 N AVERS AVE,1,5,0.2,-87.7223736304584,41.89408642594555
729 E 92ND PL,0,6,0.0,-87.60629461409634,41.72659158470579
7300 S BENNETT AVE,1,6,0.16666666666666666,-87.57928594109569,41.76248138844878
7300 S CHAMPLAIN AVE,1,15,0.06666666666666667,-87.60913757696413,41.76216772252147
7300 S COTTAGE GROVE AVE,0,1,0.0,-87.60548932039137,41.76222964431853
7300 S EAST END AVE,0,4,0.0,-87.58357670583088,41.762437065963724
7300 S EXCHANGE AVE,0,2,0.0,-87.5635151586266,41.76264766245773
7300 S GREENWOOD AVE,0,1,0.0,-87.59817904457675,41.76231088806449
7300 S HERMITAGE AVE,0,6,0.0,-87.66736090176822,41.76123157233554
7300 S HOYNE AVE,0,2,0.0,-87.67586586969294,41.76113866235714
7300 S KINGSTON AVE,1,1,1.0,-87.56413260081763,41.76264795920743
7300 S STONY ISLAND AVE,0,10,0.0,-87.58623219134401,41.76241006767255
7300 S YALE AVE,0,1,0.0,-87.63091698308571,41.7617768874095
731 E 82ND ST,0,3,0.0,-87.60629520576677,41.74577802949553
7310 S CRANDON AVE,0,1,0.0,-87.56887408413242,41.76241012106461
7312 S STEWART AVE,0,3,0.0,-87.6345695422718,41.76149691458874
7313 S LANGLEY AVE,0,2,0.0,-87.60792180142418,41.76194801746433
7316 S PAXTON AVE,0,1,0.0,-87.57129561100136,41.76227402209742
7318 S DR MARTIN LUTHER KING JR DR,0,3,0.0,-87.61519823870367,41.761727581978576
732 E 133RD ST,1,5,0.2,-87.60413715830592,41.654343497762774
732 E 44TH ST,0,1,0.0,-87.60789187509079,41.81497414978676
732 N DRAKE AVE,0,1,0.0,-87.71505937962885,41.89432235076464
7320 S BENNETT AVE,0,3,0.0,-87.57927741531375,41.762113871387896
7320 S LAFAYETTE AVE,0,1,0.0,-87.62647538642666,41.76148003961123
7320 S STONY ISLAND AVE,0,5,0.0,-87.58621614970659,41.761804736675295
7324 S DANTE AVE,0,2,0.0,-87.5896697546407,41.761940432020886
7324 S DR MARTIN LUTHER KING JR DR,1,3,0.3333333333333333,-87.61519580671205,41.76161697157349
7325 W GREENLEAF AVE,0,1,0.0,-87.81005459456509,42.00891003956946
7326 N HARLEM AVE,0,1,0.0,-87.80660491609177,42.01400672509275
7327 N ROGERS AVE,0,3,0.0,-87.67897031320196,42.014275135760045
7327 S PAULINA ST,0,5,0.0,-87.66613580723568,41.76074857579877
7327 S PAXTON AVE,0,2,0.0,-87.5712914035733,41.76207201411498
7329 S FRANCISCO AVE,0,3,0.0,-87.69535536115549,41.76032850717691
733 W BROMPTON AVE,0,1,0.0,-87.64769794501215,41.946525152139294
7330 S LANGLEY AVE,0,2,0.0,-87.60791433587364,41.761634571575705
7331 S STEWART AVE,0,3,0.0,-87.63456086506281,41.76114806136786
7332 S HONORE ST,0,2,0.0,-87.66977449592737,41.76061654293949
7333 S COLES AVE,0,1,0.0,-87.56139167282713,41.76279955116431
7333 S HONORE ST,0,2,0.0,-87.66977395233394,41.76059815297671
7333 S PAXTON AVE,0,2,0.0,-87.57128904050657,41.761961952228646
7333 S PRINCETON AVE,0,2,0.0,-87.63211220315647,41.76115170611225
7333 S STONY ISLAND AVE,0,2,0.0,-87.58620772532811,41.76148826458285
7335 S EXCHANGE AVE,1,7,0.14285714285714285,-87.56262811353494,41.761958169102826
7338 S DANTE AVE,0,2,0.0,-87.58966247407385,41.76168214664114
734 N CHRISTIANA AVE,0,8,0.0,-87.7101806668141,41.894316727274905
7340 S ST LAWRENCE AVE,0,2,0.0,-87.61032627835601,41.76140905636992
7341 S KEDZIE AVE,0,4,0.0,-87.70269070442177,41.76004144892578
7342 S PRAIRIE AVE,0,1,0.0,-87.61837596518959,41.761225011430824
7342 S TALMAN AVE,0,1,0.0,-87.68923828274514,41.760211312871654
7344 S CHAMPLAIN AVE,0,4,0.0,-87.60911846774256,41.76135721104694
7346 S MAY ST,0,2,0.0,-87.65278429509706,41.760589400084726
7346 S ST LAWRENCE AVE,0,2,0.0,-87.61032348823312,41.76129844361551
735 S INDEPENDENCE BLVD,0,4,0.0,-87.71970698236555,41.871718557536546
7350 S DANTE AVE,0,3,0.0,-87.58968223933451,41.76238289332041
7354 S PRAIRIE AVE,0,1,0.0,-87.6183706291047,41.76100379902329
7356 S CARPENTER ST,0,2,0.0,-87.6503587358276,41.760441228919326
7357 S YALE AVE,0,6,0.0,-87.63089440857826,41.760728292328295
7359 S OGLESBY AVE,0,1,0.0,-87.56764207723377,41.76152536311924
737 N HAMLIN AVE,0,2,0.0,-87.72115642773072,41.89426540782913
737 W CORNELIA AVE,0,2,0.0,-87.64822126659426,41.94545205313817
738 W WILSON AVE,0,2,0.0,-87.64879527119518,41.965502821430434
740 N LAWNDALE AVE,0,10,0.0,-87.71872122381258,41.894342526199935
740 N SPAULDING AVE,0,4,0.0,-87.70896490814297,41.89443982352786
7400 S CHAPPEL AVE,0,1,0.0,-87.57493967669647,41.76071204724517
7400 S COLES AVE,0,4,0.0,-87.56028312355517,41.761622372345435
7400 S DAMEN AVE,0,1,0.0,-87.67339133826391,41.75932337123906
7400 S HALSTED ST,0,6,0.0,-87.64427503997213,41.75974456035783
7400 S MORGAN ST,0,1,0.0,-87.64912553051907,41.759668679345296
7400 S PERRY AVE,0,1,0.0,-87.62804363879637,41.76000381645289
7400 S PRINCETON AVE,0,1,0.0,-87.63208488656142,41.75993899531859
7400 S VINCENNES AVE,0,1,0.0,-87.63051535023551,41.75995769813168
7406 S KINGSTON AVE,0,1,0.0,-87.56321864755877,41.760662874929146
7411 S LANGLEY AVE,0,2,0.0,-87.60788041233683,41.76015966846182
7412 S LOWE AVE,0,2,0.0,-87.64061651071647,41.7596930661742
7423 S PAXTON AVE,0,2,0.0,-87.57125951128674,41.760329018854186
7424 S LOWE AVE,0,2,0.0,-87.64061363023012,41.759586021085866
7424 S WENTWORTH AVE,0,2,0.0,-87.62960692940966,41.75952180430276
7427 W TALCOTT AVE,0,1,0.0,-87.81247221558287,41.98846061838493
7428 S BENNETT AVE,0,1,0.0,-87.57923240294309,41.76014710669713
743 E 105TH PL,0,3,0.0,-87.60509118556423,41.70287520170715
7430 S DORCHESTER AVE,0,2,0.0,-87.59083386184625,41.75999472340038
7430 S ROCKWELL ST,0,3,0.0,-87.68795686098198,41.758269801709424
7435 S KENWOOD AVE,0,3,0.0,-87.5920470860274,41.75989264958036
7435 S MORGAN ST,0,4,0.0,-87.64909858707972,41.758604690795615
7436 S DR MARTIN LUTHER KING JR DR,0,1,0.0,-87.61514859110335,41.759569996817376
7436 S PEORIA ST,0,3,0.0,-87.64667226105566,41.75861432386921
7444 S EVANS AVE,0,2,0.0,-87.60665382619554,41.759572391654466
7444 S PEORIA ST,0,1,0.0,-87.64666678131519,41.758371969298345
7445 S STONY ISLAND AVE,0,16,0.0,-87.5861573970331,41.75949750318386
7446 S LANGLEY AVE,0,3,0.0,-87.60786531935291,41.75951466307921
7459 S CICERO AVE,0,1,0.0,-87.74162801633898,41.75726522231224
7474 N ROGERS AVE,0,1,0.0,-87.67211545263015,42.01752371971614
748 S KOSTNER AVE,0,2,0.0,-87.73515143025513,41.87135282245657
748 W EVERGREEN AVE,0,1,0.0,-87.64740066980416,41.90638662968422
749 N ARMOUR ST,0,1,0.0,-87.66563893685223,41.89541383049646
75 W HARRISON ST,0,2,0.0,-87.63007138781761,41.87452929097053
750 N ASHLAND AVE,0,1,0.0,-87.66727383216957,41.89543163877685
750 N DEARBORN ST,0,1,0.0,-87.62976060183584,41.89596632722163
750 N WELLS ST,0,5,0.0,-87.6341832927059,41.89588483295454
7500 S CHAMPLAIN AVE,0,3,0.0,-87.60904796585243,41.75851748082938
7500 S COLFAX AVE,1,3,0.3333333333333333,-87.56159099218668,41.75905048525409
7500 S COTTAGE GROVE AVE,0,3,0.0,-87.60539129339334,41.75858006407852
7500 S CREGIER AVE,0,2,0.0,-87.58104245841187,41.758821729038615
7500 S EXCHANGE AVE,3,26,0.11538461538461539,-87.56027107650759,41.759069273774884
7500 S GREEN ST,0,8,0.0,-87.64543509710694,41.75771178280238
7500 S HALSTED ST,0,8,0.0,-87.64422548166105,41.75774118839134
7500 S LANGLEY AVE,0,2,0.0,-87.60783726063845,41.758364614790565
7500 S MICHIGAN AVE,0,2,0.0,-87.6215355012234,41.75829233289217
7500 S PEORIA ST,0,3,0.0,-87.64665302980877,41.75769548053377
7500 S RHODES AVE,0,5,0.0,-87.61146712547612,41.75847440540666
7500 S SOUTH CHICAGO AVE,0,6,0.0,-87.59563037134436,41.75869585520695
7501 S HALSTED ST,0,4,0.0,-87.64422492776312,41.75772444482892
7501 S VINCENNES AVE,0,1,0.0,-87.63139825794563,41.7580842847199
7502 S CHAPPEL AVE,0,5,0.0,-87.57490938968023,41.758854228125635
7503 S GREEN ST,0,4,0.0,-87.64543379216568,41.757662377557246
7506 N ROGERS AVE,0,1,0.0,-87.6706531708292,42.01821855470728
7506 S EMERALD AVE,0,4,0.0,-87.6430005664803,41.75775493865097
7511 S COLES AVE,0,7,0.0,-87.5583683655308,41.75961227574254
7512 S PARNELL AVE,0,2,0.0,-87.63843415348158,41.75779015531381
7517 S CARPENTER ST,0,4,0.0,-87.65028044161696,41.75736213335461
7518 S WABASH AVE,0,1,0.0,-87.62314160449675,41.75793162261851
7520 S EGGLESTON AVE,0,4,0.0,-87.63569250105307,41.757689496427666
7523 S WABASH AVE,0,1,0.0,-87.62313968312587,41.75783995111549
7524 S WENTWORTH AVE,0,2,0.0,-87.62961555820308,41.757712496277975
7526 S PEORIA ST,0,2,0.0,-87.6466410956135,41.75726784696111
7529 S CHAPPEL AVE,0,3,0.0,-87.57490129849882,41.758358554775356
7529 S WABASH AVE,0,2,0.0,-87.62313760100737,41.7577296173756
7532 S DR MARTIN LUTHER KING JR DR,0,1,0.0,-87.6151082416208,41.75781776560378
7532 S MICHIGAN AVE,0,4,0.0,-87.62152405086016,41.75770333516701
7533 W BELMONT AVE,0,1,0.0,-87.81531414322441,41.93795734926446
7536 S EGGLESTON AVE,0,8,0.0,-87.63568506492642,41.75739471332562
7537 S CHAMPLAIN AVE,0,2,0.0,-87.60903144854393,41.757835143950906
7537 S DR MARTIN LUTHER KING JR DR,0,3,0.0,-87.61510597132099,41.75772554294184
7538 S GREEN ST,0,5,0.0,-87.64541978078097,41.75708681355174
7541 S CALUMET AVE,0,5,0.0,-87.61668756730482,41.75762357931525
7541 S MICHIGAN AVE,0,4,0.0,-87.62152074859567,41.757537833405706
7545 S YALE AVE,0,3,0.0,-87.63140121347149,41.75708255992874
7546 S SOUTH SHORE DR,1,4,0.25,-87.556376077748,41.759790455751975
755 S KEDVALE AVE,0,3,0.0,-87.72903009702407,41.87142449347951
7550 S STONY ISLAND AVE,0,13,0.0,-87.58570988308121,41.75760367252123
7551 S SOUTH SHORE DR,0,1,0.0,-87.55628881770028,41.7597036050506
7553 S PAXTON AVE,0,1,0.0,-87.57123883493406,41.75796177404378
7556 S LAWNDALE AVE,0,1,0.0,-87.71428161359924,41.755618488963115
7556 S UNION AVE,0,1,0.0,-87.64176280120671,41.75698143135406
7557 S UNION AVE,0,1,0.0,-87.64176228625195,41.756961120420534
7558 S PAXTON AVE,0,1,0.0,-87.57123845661766,41.75786983760147
757 W EVERGREEN AVE,0,1,0.0,-87.64753403333741,41.906385505295155
7575 N ROGERS AVE,0,3,0.0,-87.66881686793133,42.019093515081686
758 W GARFIELD BLVD,0,3,0.0,-87.64416782523972,41.79432005152579
759 E 83RD ST,0,6,0.0,-87.60555967252925,41.74396141382444
76 E GOETHE ST,0,1,0.0,-87.62585003836054,41.905851037195475
7600 N SHERIDAN RD,0,9,0.0,-87.66603838539966,42.01924926278754
7600 S ABERDEEN ST,0,2,0.0,-87.65145374898312,41.755993606105896
7600 S CARPENTER ST,0,1,0.0,-87.65024320297374,41.75601181790503
7600 S LANGLEY AVE,0,2,0.0,-87.60779382740223,41.75671560939321
7600 S MARQUETTE AVE,0,4,0.0,-87.5585532140489,41.757275166736854
7600 S PULASKI RD,0,4,0.0,-87.72216852986877,41.75508496454295
7600 S SOUTH SHORE DR,0,1,0.0,-87.55544964705834,41.7588707959631
7600 S SPRINGFIELD AVE,0,2,0.0,-87.72045128710272,41.75497132129342
7600 S STEWART AVE,0,1,0.0,-87.63443922959038,41.75625396110135
7600 S STONY ISLAND AVE,0,8,0.0,-87.58608857242928,41.75694466888454
7600 S VINCENNES AVE,1,5,0.2,-87.63225003906345,41.756287723886686
7601 S CICERO AVE,0,18,0.0,-87.74153182564692,41.754673760090796
7601 S EXCHANGE AVE,0,3,0.0,-87.55832885738117,41.75725451592771
7601 S SEELEY AVE,0,1,0.0,-87.67450113978994,41.755662839175024
7601 S SOUTH CHICAGO AVE,0,11,0.0,-87.59303285299319,41.75686101988188
7605 S LANGLEY AVE,0,3,0.0,-87.60779156759325,41.756623386652606
7608 S SOUTH SHORE DR,0,5,0.0,-87.55529343176465,41.75872566269813
7611 S GREEN ST,0,4,0.0,-87.64538960546398,41.755881472837885
7618 N SHERIDAN RD,0,5,0.0,-87.6661799276137,42.019720437893945
7618 S PEORIA ST,0,9,0.0,-87.64659925268923,41.75573590935957
7618 S SANGAMON ST,0,2,0.0,-87.64781135982052,41.75571637801259
7619 S EAST END AVE,0,1,0.0,-87.5834337596945,41.756624081063286
7620 N MARSHFIELD AVE,0,6,0.0,-87.67191315803103,42.019740327477656
7620 S SANGAMON ST,0,4,0.0,-87.64781065169859,41.75567960012897
7623 S CHAPPEL AVE,0,2,0.0,-87.57487121812358,41.75665130275539
7627 N PAULINA ST,0,2,0.0,-87.67310089451105,42.01987395658434
7627 S PRAIRIE AVE,0,1,0.0,-87.61826420107852,41.756030401216826
7629 S GREEN ST,0,8,0.0,-87.64538104597929,41.75555045867971
7637 S EMERALD AVE,0,6,0.0,-87.64294209071643,41.755418180117715
7637 S LOWE AVE,0,3,0.0,-87.64050304453413,41.75545684186285
7638 S CALUMET AVE,0,2,0.0,-87.61664887808529,41.755855624860224
7638 S CONSTANCE AVE,0,1,0.0,-87.57975695053221,41.75631850122687
7638 S LOWE AVE,0,3,0.0,-87.64050250932335,41.75543845180861
7639 N GREENVIEW AVE,0,1,0.0,-87.66824188190783,42.02006217317568
7640 S BURNHAM AVE,1,2,0.5,-87.55706929063533,41.756093029733464
7647 S CHAPPEL AVE,0,1,0.0,-87.57486210490255,41.756211331709906
7647 S DANTE AVE,0,3,0.0,-87.58951674345022,41.75605135511854
7647 S GREEN ST,0,8,0.0,-87.6453728559628,41.755219172284185
7649 S CHAPPEL AVE,0,1,0.0,-87.57486107196304,41.75617455130331
7649 S DANTE AVE,0,3,0.0,-87.58951570214235,41.75601457477434
7654 S LOWE AVE,0,3,0.0,-87.64049460316944,41.755145217339006
77 W LOWER WACKER DR,0,2,0.0,-87.63052363548384,41.8867893490659
77 W WACKER DR,0,2,0.0,-87.63045205078697,41.886932537208
7700 S CHRISTIANA AVE,0,1,0.0,-87.70614589832411,41.75335410229837
7700 S EMERALD AVE,0,1,0.0,-87.64291367267656,41.754282298513715
7700 S EXCHANGE AVE,0,2,0.0,-87.55640834319256,41.75548569136948
7700 S MARQUETTE AVE,0,1,0.0,-87.5585168093938,41.755458047396715
7700 S PULASKI RD,0,2,0.0,-87.72202208252943,41.75279128168764
7700 S RIDGEWAY AVE,0,2,0.0,-87.71626018175729,41.752881817699745
7700 S SPAULDING AVE,0,2,0.0,-87.70492661396675,41.753367716130036
7700 S VINCENNES AVE,0,1,0.0,-87.63312840426205,41.75445099481197
7700 S WABASH AVE,0,1,0.0,-87.6230736371513,41.75462059563562
7700 S WHIPPLE ST,0,4,0.0,-87.69883145884356,41.75350697274028
7700 W ADDISON ST,0,1,0.0,-87.81955986412962,41.94522024602851
7705 S LOWE AVE,0,1,0.0,-87.64047037295795,41.75422902292494
7711 S COLES AVE,0,2,0.0,-87.55456992565857,41.75602126569994
7714 S ALBANY AVE,0,2,0.0,-87.70005067555775,41.75321745052405
7715 S CARPENTER ST,0,7,0.0,-87.65019070650908,41.75391726474653
7715 S LOWE AVE,1,2,0.5,-87.64046611155132,41.754045952208116
7716 N MARSHFIELD AVE,0,4,0.0,-87.67189226751266,42.021612903861865
7717 S GREEN ST,0,10,0.0,-87.64534084145237,41.753950471051716
7721 S GREEN ST,0,11,0.0,-87.64533906157708,41.75387691305843
7721 S SPAULDING AVE,0,3,0.0,-87.70491599689709,41.75299086461678
7723 S SPAULDING AVE,0,4,0.0,-87.70491524815006,41.75295491008968
7725 S KOLMAR AVE,0,2,0.0,-87.73539753436084,41.75226826527204
7726 S COLFAX AVE,0,1,0.0,-87.56144541068485,41.75494546936399
7726 S HERMITAGE AVE,0,5,0.0,-87.66715896213788,41.753469713731256
7727 S LAFLIN ST,0,2,0.0,-87.66190505703364,41.753521123354545
7727 S STEWART AVE,0,2,0.0,-87.63437847943054,41.7538267299485
7729 S ABERDEEN ST,0,3,0.0,-87.65139595653272,41.75364164409204
7732 S GREEN ST,0,15,0.0,-87.64533425855112,41.753674629120674
7733 S MAY ST,0,3,0.0,-87.65260663704758,41.75355094162949
