outages,crimes,crime time,outage creation date,outage completion date,crime latitude,crime longitude,during out
11698,21308,07/16/2016 07:52:00 PM,10/12/2016,10/24/2016,41.759890565,-87.556492213,False
11698,33005,10/17/2016 06:00:00 PM,10/12/2016,10/24/2016,41.760067375,-87.55666601200001,True
11698,35583,11/07/2016 02:30:00 PM,10/12/2016,10/24/2016,41.760067375,-87.55666601200001,False
11701,25957,08/22/2016 08:30:00 AM,10/12/2016,10/14/2016,41.905288176999996,-87.732339971,False
11701,34596,10/30/2016 08:30:00 PM,10/12/2016,10/14/2016,41.905283746,-87.73254205799999,False
11703,2764,01/25/2016 12:00:00 PM,10/12/2016,10/13/2016,41.7661636,-87.58411363799999,False
11703,15651,05/26/2016 10:00:00 AM,10/12/2016,10/13/2016,41.7661636,-87.58411363799999,False
11705,13047,05/07/2016 04:20:00 AM,10/12/2016,10/21/2016,41.845124638,-87.64644701600001,False
11705,14434,05/20/2016 08:45:00 PM,10/12/2016,10/21/2016,41.845116405,-87.64644710399999,False
11706,3917,02/07/2016 04:00:00 PM,10/12/2016,10/14/2016,41.799950823,-87.71599624,False
11706,14087,05/17/2016 12:30:00 PM,10/12/2016,10/14/2016,41.800195111,-87.716004898,False
11706,21107,07/15/2016 12:30:00 AM,10/12/2016,10/14/2016,41.799725764,-87.715991065,False
11708,32325,10/12/2016 08:39:00 PM,10/12/2016,10/17/2016,41.895746673000005,-87.700206289,True
11709,7625,03/02/2016 09:30:00 PM,10/12/2016,10/13/2016,41.905614392,-87.67234775600001,False
11709,10288,04/08/2016 05:15:00 PM,10/12/2016,10/13/2016,41.905914315,-87.67201036700001,False
11709,10875,04/17/2016 03:30:00 AM,10/12/2016,10/13/2016,41.905952479,-87.671965891,False
11710,15557,05/30/2016 08:40:00 PM,10/13/2016,10/22/2016,41.911367051,-87.62640163799999,False
11710,20319,07/08/2016 07:20:00 PM,10/13/2016,10/22/2016,41.911367051,-87.62640163799999,False
11711,31366,10/04/2016 05:00:00 AM,10/13/2016,10/22/2016,41.904229154,-87.625040385,False
11714,1313,01/13/2016 05:25:00 PM,10/13/2016,10/19/2016,41.848888074,-87.71369814299999,False
11714,18597,06/24/2016 10:00:00 AM,10/13/2016,10/19/2016,41.849000602,-87.71370072799999,False
11715,6334,03/04/2016 08:29:00 AM,10/13/2016,10/14/2016,41.953591941,-87.73284591,False
11715,27366,09/01/2016 10:00:00 AM,10/13/2016,10/14/2016,41.953592191,-87.7328937,False
11715,28821,09/12/2016 08:00:00 AM,10/13/2016,10/14/2016,41.953592191,-87.7328937,False
11715,29125,09/16/2016 01:40:00 AM,10/13/2016,10/14/2016,41.953589946,-87.732989305,False
11718,6075,02/29/2016 06:00:00 PM,10/13/2016,10/14/2016,41.696793384,-87.52700694200001,False
11719,4793,02/17/2016 07:44:00 AM,10/13/2016,10/24/2016,41.773065672,-87.569966992,False
11719,11788,04/26/2016 10:40:00 PM,10/13/2016,10/24/2016,41.773065672,-87.569966992,False
11719,23716,08/04/2016 09:05:00 PM,10/13/2016,10/24/2016,41.772675891,-87.569953284,False
11719,35151,11/03/2016 09:30:00 PM,10/13/2016,10/24/2016,41.773065672,-87.569966992,False
11719,38301,12/01/2016 01:54:00 AM,10/13/2016,10/24/2016,41.773065672,-87.569966992,False
11719,39902,12/15/2016 11:00:00 AM,10/13/2016,10/24/2016,41.773065672,-87.569966992,False
11721,37586,10/23/2016 08:00:00 PM,10/13/2016,10/18/2016,41.664220930999996,-87.61999147200001,False
11722,38840,11/23/2016 07:00:00 PM,10/13/2016,10/19/2016,41.797786912,-87.62092165799999,False
11723,14683,05/23/2016 10:15:00 AM,10/13/2016,10/19/2016,41.753526795,-87.66190439,False
11723,40905,12/24/2016 07:00:00 AM,10/13/2016,10/19/2016,41.753469169,-87.661904991,False
11724,11687,04/25/2016 09:00:00 AM,10/13/2016,10/17/2016,41.940445038,-87.68163280799999,False
11726,25823,08/21/2016 12:50:00 PM,10/13/2016,10/17/2016,41.735946816,-87.65258712299999,False
11728,14755,05/23/2016 03:15:00 PM,10/13/2016,10/14/2016,41.978191996,-87.79267215600001,False
11728,36843,11/17/2016 11:15:00 PM,10/13/2016,10/14/2016,41.97794372,-87.79297950600001,False
11729,3095,01/30/2016 06:20:00 PM,10/13/2016,10/14/2016,41.868568573000005,-87.686093534,False
11729,3716,02/05/2016 04:30:00 PM,10/13/2016,10/14/2016,41.868134902,-87.68607955200001,False
11729,4988,02/19/2016 10:57:00 AM,10/13/2016,10/14/2016,41.868821071,-87.68609833,False
11729,6030,03/01/2016 09:36:00 AM,10/13/2016,10/14/2016,41.868821071,-87.68609833,False
11729,12323,05/01/2016 08:00:00 PM,10/13/2016,10/14/2016,41.868821071,-87.68609833,False
11729,22693,07/27/2016 06:30:00 PM,10/13/2016,10/14/2016,41.868821071,-87.68609833,False
11730,1242,01/11/2016 05:50:00 PM,10/13/2016,10/17/2016,41.797238658000005,-87.651315418,False
11730,16298,06/01/2016 02:00:00 PM,10/13/2016,10/17/2016,41.797090432,-87.651309655,False
11730,25037,08/14/2016 08:30:00 PM,10/13/2016,10/17/2016,41.797219426999995,-87.651311955,False
11730,38463,12/01/2016 10:00:00 AM,10/13/2016,10/17/2016,41.797312749,-87.651314633,False
11734,29085,09/15/2016 04:49:00 PM,10/13/2016,10/14/2016,41.781453799999994,-87.652751307,False
11734,36636,11/15/2016 09:45:00 PM,10/13/2016,10/14/2016,41.78095497,-87.653321211,False
11738,16902,06/10/2016 04:30:00 PM,10/13/2016,10/28/2016,41.897596066999995,-87.62321837299999,False
11738,18199,06/19/2016 04:54:00 AM,10/13/2016,10/28/2016,41.897601664,-87.622792233,False
11738,28116,09/08/2016 12:00:00 PM,10/13/2016,10/28/2016,41.897601664,-87.622792233,False
11739,14835,05/24/2016 01:30:00 PM,10/13/2016,10/14/2016,41.69876079,-87.68137634799999,False
11740,8570,03/26/2016 01:49:00 AM,10/13/2016,10/22/2016,41.899145036,-87.75447710600001,False
11740,23606,08/03/2016 10:51:00 PM,10/13/2016,10/22/2016,41.899051718,-87.75447427600001,False
11743,18657,06/24/2016 10:00:00 PM,10/13/2016,10/19/2016,41.848050533,-87.71308962200001,False
11743,29203,09/16/2016 05:01:00 PM,10/13/2016,10/19/2016,41.848041803,-87.71401461200001,False
11744,10530,04/14/2016 03:16:00 PM,10/13/2016,10/17/2016,41.747964998,-87.68645986700001,False
11745,39663,12/13/2016 06:55:00 AM,10/13/2016,10/19/2016,41.936927064,-87.75273525200001,False
11748,12204,04/30/2016 10:40:00 PM,10/13/2016,10/15/2016,41.944391052,-87.660199595,False
11749,5922,02/29/2016 09:25:00 AM,10/13/2016,10/14/2016,41.775873548,-87.703065743,False
11749,10744,04/16/2016 09:10:00 PM,10/13/2016,10/14/2016,41.775873548,-87.703065743,False
11749,14422,05/20/2016 08:30:00 PM,10/13/2016,10/14/2016,41.776219944,-87.703678267,False
11749,19611,07/02/2016 05:00:00 PM,10/13/2016,10/14/2016,41.776600889,-87.703084285,False
11749,42507,10/05/2016 02:53:00 PM,10/13/2016,10/14/2016,41.776217883,-87.703802936,False
11750,1533,01/15/2016 08:15:00 AM,10/13/2016,10/20/2016,41.938866781,-87.74402885399999,False
11750,12799,05/06/2016 01:30:00 AM,10/13/2016,10/20/2016,41.938854671,-87.74487799799999,False
11750,35420,11/05/2016 10:30:00 PM,10/13/2016,10/20/2016,41.938854238000005,-87.744793466,False
11753,10707,04/16/2016 11:00:00 AM,10/13/2016,10/18/2016,41.817570192,-87.665183168,False
11753,17366,06/14/2016 02:43:00 PM,10/13/2016,10/18/2016,41.817570192,-87.665183168,False
11753,21352,07/17/2016 09:25:00 AM,10/13/2016,10/18/2016,41.817570192,-87.665183168,False
11753,34419,10/29/2016 11:00:00 AM,10/13/2016,10/18/2016,41.817570192,-87.665183168,False
11753,37871,11/27/2016 08:20:00 AM,10/13/2016,10/18/2016,41.817570192,-87.665183168,False
11753,40233,12/18/2016 03:30:00 PM,10/13/2016,10/18/2016,41.817570192,-87.665183168,False
11755,14403,05/20/2016 01:40:00 PM,10/13/2016,10/20/2016,41.806209556,-87.662473296,False
11755,16210,06/04/2016 06:00:00 PM,10/13/2016,10/20/2016,41.805839015,-87.66246249,False
11755,25789,08/21/2016 05:00:00 AM,10/13/2016,10/20/2016,41.806080561,-87.662470974,False
11755,26208,08/23/2016 05:20:00 AM,10/13/2016,10/20/2016,41.806357759,-87.66247541799999,False
11755,29494,09/18/2016 11:25:00 PM,10/13/2016,10/20/2016,41.806247973000005,-87.662472895,False
11755,42239,06/14/2016 07:12:00 PM,10/13/2016,10/20/2016,41.805839015,-87.66246249,False
11755,42592,11/03/2016 06:20:00 PM,10/13/2016,10/20/2016,41.806357759,-87.66247541799999,False
11756,6550,03/05/2016 12:59:00 AM,10/13/2016,10/25/2016,41.779376483,-87.66965675600001,False
11758,478,01/04/2016 08:00:00 PM,10/13/2016,10/18/2016,41.817961161,-87.63359667200001,False
11761,19527,06/25/2016 05:30:00 PM,10/13/2016,10/22/2016,41.909955279,-87.62620046100001,False
11762,9977,04/09/2016 01:45:00 PM,10/13/2016,10/14/2016,41.898823138000004,-87.665831814,False
11762,29516,09/18/2016 01:30:00 PM,10/13/2016,10/14/2016,41.898821419,-87.666008144,False
11762,42186,05/16/2016 11:35:00 PM,10/13/2016,10/14/2016,41.89882127,-87.665982433,False
11763,8857,03/28/2016 07:45:00 PM,10/13/2016,10/19/2016,41.78572052,-87.614788876,False
11764,4901,02/18/2016 04:20:00 PM,10/13/2016,10/19/2016,41.762978720999996,-87.65406086200001,False
11765,33374,10/21/2016 10:30:00 AM,10/14/2016,10/22/2016,41.76875955,-87.64965965399999,True
11766,29416,09/16/2016 07:17:00 AM,10/14/2016,10/17/2016,41.749107844,-87.68862884100001,False
11767,5351,02/23/2016 12:03:00 AM,10/14/2016,10/14/2016,41.70090351,-87.683207615,False
11770,19130,06/27/2016 06:15:00 PM,10/14/2016,10/18/2016,41.916825785,-87.676383919,False
11772,829,01/08/2016 07:00:00 PM,10/14/2016,10/17/2016,41.856658104,-87.684077265,False
11772,2238,01/22/2016 07:00:00 PM,10/14/2016,10/17/2016,41.856649948000005,-87.68457657,False
11772,23914,08/05/2016 07:50:00 AM,10/14/2016,10/17/2016,41.856650363,-87.684649981,False
11772,30286,09/25/2016 06:15:00 PM,10/14/2016,10/17/2016,41.85665565,-87.684128681,False
11772,33941,10/25/2016 12:05:00 AM,10/14/2016,10/17/2016,41.856654317,-87.684378305,False
11773,37358,11/21/2016 04:00:00 PM,10/14/2016,10/20/2016,41.919686485999996,-87.70705019299999,False
11774,9005,03/30/2016 11:00:00 AM,10/14/2016,10/20/2016,41.716481777,-87.56803641100001,False
11775,29492,09/19/2016 12:10:00 AM,10/14/2016,10/17/2016,41.84241861,-87.72372445,False
11779,11324,04/20/2016 06:58:00 PM,10/14/2016,10/17/2016,41.933889526,-87.77605978,False
11779,34191,10/27/2016 08:00:00 PM,10/14/2016,10/17/2016,41.933870299,-87.776056272,False
11779,41165,12/26/2016 09:30:00 PM,10/14/2016,10/17/2016,41.933420176,-87.776041815,False
11780,18030,06/20/2016 12:15:00 PM,10/14/2016,10/18/2016,41.706859194,-87.613756011,False
11780,20447,07/09/2016 04:30:00 PM,10/14/2016,10/18/2016,41.706859194,-87.613756011,False
11780,34133,10/27/2016 07:43:00 AM,10/14/2016,10/18/2016,41.706859194,-87.613756011,False
11781,2663,01/25/2016 10:30:00 PM,10/14/2016,10/18/2016,41.963408357,-87.710762354,False
11781,9478,04/04/2016 05:59:00 AM,10/14/2016,10/18/2016,41.963496187,-87.71076517600001,False
11781,25534,08/18/2016 11:00:00 AM,10/14/2016,10/18/2016,41.96391064,-87.71077952600001,False
11781,36053,11/11/2016 08:15:00 AM,10/14/2016,10/18/2016,41.963476979,-87.710765363,False
11782,3792,02/06/2016 02:00:00 AM,10/14/2016,10/17/2016,41.778047988000004,-87.762023697,False
11782,29136,09/15/2016 02:45:00 PM,10/14/2016,10/17/2016,41.777829612,-87.761706671,False
11783,3189,01/31/2016 03:30:00 PM,10/14/2016,10/17/2016,41.737016546,-87.667953327,False
11783,32328,10/08/2016 10:30:00 AM,10/14/2016,10/17/2016,41.737542545,-87.668270326,False
11787,23556,08/02/2016 11:38:00 PM,10/14/2016,10/18/2016,41.932734221,-87.70988103100001,False
11790,12536,05/03/2016 03:00:00 PM,10/14/2016,10/21/2016,41.900155706,-87.731150217,False
11790,14082,05/16/2016 03:50:00 PM,10/14/2016,10/21/2016,41.900155706,-87.731150217,False
11790,16215,06/04/2016 03:30:00 PM,10/14/2016,10/21/2016,41.900196887,-87.73115350399999,False
11790,26955,08/30/2016 12:40:00 AM,10/14/2016,10/21/2016,41.900155706,-87.731150217,False
11791,12715,05/05/2016 11:15:00 AM,10/14/2016,10/19/2016,41.750341520999996,-87.65737138799999,False
11791,20298,07/08/2016 04:30:00 PM,10/14/2016,10/19/2016,41.750341520999996,-87.65737138799999,False
11793,662,01/07/2016 11:35:00 AM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,3518,02/03/2016 12:40:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,9520,04/04/2016 11:04:00 AM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,17569,06/15/2016 04:00:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,19903,07/05/2016 09:45:00 AM,10/14/2016,10/19/2016,41.831017406,-87.61696474899999,False
11793,20896,07/12/2016 08:00:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,29919,09/19/2016 11:15:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,31360,10/03/2016 04:00:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,31467,10/05/2016 12:30:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11793,34555,10/30/2016 05:15:00 PM,10/14/2016,10/19/2016,41.831014114,-87.617317037,False
11795,32165,10/11/2016 04:25:00 PM,10/14/2016,10/20/2016,41.880404956,-87.62435614700001,False
11797,36725,11/16/2016 07:00:00 PM,10/14/2016,10/25/2016,41.878980304,-87.651945122,False
11801,22964,07/29/2016 11:30:00 PM,10/14/2016,10/17/2016,41.708027762,-87.662198581,False
11802,16087,06/03/2016 08:16:00 PM,10/14/2016,10/14/2016,41.828114551999995,-87.684967495,False
11804,42293,07/06/2016 10:33:00 PM,10/14/2016,10/18/2016,41.701595778000005,-87.63153834799999,False
11805,14579,05/22/2016 12:00:00 PM,10/14/2016,10/17/2016,42.012293397,-87.699714109,False
11805,41433,12/29/2016 09:41:00 AM,10/14/2016,10/17/2016,42.012293397,-87.699714109,False
11810,13479,05/11/2016 11:30:00 PM,10/14/2016,10/19/2016,41.761954098000004,-87.663707861,False
11810,15045,05/26/2016 10:15:00 AM,10/14/2016,10/19/2016,41.762601863,-87.66372678299999,False
11811,25452,08/18/2016 10:00:00 AM,10/14/2016,10/17/2016,41.856503131,-87.695601292,False
11811,31762,10/07/2016 11:05:00 PM,10/14/2016,10/17/2016,41.856492154,-87.695601401,False
11813,10600,04/15/2016 02:10:00 PM,10/14/2016,10/17/2016,41.74395086,-87.710948531,False
11814,25810,08/21/2016 08:30:00 AM,10/14/2016,10/17/2016,41.744394491,-87.64992919,False
11814,33650,10/23/2016 10:01:00 AM,10/14/2016,10/17/2016,41.744301169,-87.649926515,False
11814,34374,10/29/2016 02:00:00 AM,10/14/2016,10/17/2016,41.744152964,-87.64992442200001,False
11814,34871,11/02/2016 01:51:00 AM,10/14/2016,10/17/2016,41.744597622,-87.649938029,False
11815,1834,01/18/2016 02:20:00 PM,10/14/2016,10/15/2016,41.836064774,-87.65970665200001,False
11815,39980,12/16/2016 12:00:00 AM,10/14/2016,10/15/2016,41.836064881,-87.65972499899999,False
11816,1677,01/17/2016 03:30:00 AM,10/14/2016,10/14/2016,41.750859245,-87.62978533,False
11816,4999,02/19/2016 05:05:00 PM,10/14/2016,10/14/2016,41.750873356999996,-87.628953287,False
11816,8544,03/25/2016 06:45:00 PM,10/14/2016,10/14/2016,41.750855552,-87.63007854700001,False
11816,15282,05/28/2016 09:57:00 AM,10/14/2016,10/14/2016,41.750857286,-87.62991361700001,False
11816,35491,11/06/2016 08:40:00 PM,10/14/2016,10/14/2016,41.750859245,-87.62978533,False
11817,40226,12/18/2016 11:00:00 AM,10/14/2016,10/17/2016,41.730953639,-87.571920235,False
11818,33278,10/20/2016 12:50:00 PM,10/14/2016,10/19/2016,41.78168912,-87.704141736,False
11821,1486,01/14/2016 07:30:00 PM,10/14/2016,10/17/2016,41.857505355,-87.622322231,False
11821,6623,03/07/2016 10:00:00 AM,10/14/2016,10/17/2016,41.857582212,-87.622325051,False
11821,20556,07/09/2016 06:00:00 PM,10/14/2016,10/17/2016,41.857893045,-87.62288691299999,False
11821,21380,07/17/2016 07:00:00 AM,10/14/2016,10/17/2016,41.857582212,-87.622325051,False
11821,39292,12/08/2016 06:00:00 PM,10/14/2016,10/17/2016,41.857582212,-87.622325051,False
11827,9108,03/31/2016 08:00:00 AM,10/14/2016,10/18/2016,41.696215644,-87.62418208700001,False
11827,13617,05/13/2016 12:00:00 PM,10/14/2016,10/18/2016,41.696213962,-87.624354201,False
11827,13622,05/13/2016 10:30:00 AM,10/14/2016,10/18/2016,41.696217733000005,-87.62407587700001,False
11827,13919,05/15/2016 07:00:00 PM,10/14/2016,10/18/2016,41.696217304,-87.624006312,False
11827,14155,05/18/2016 02:00:00 PM,10/14/2016,10/18/2016,41.696213962,-87.624354201,False
11827,22679,07/26/2016 09:00:00 PM,10/14/2016,10/18/2016,41.696215644,-87.62418208700001,False
11827,27211,08/31/2016 08:40:00 PM,10/14/2016,10/18/2016,41.696220025,-87.62400262,False
11828,2156,01/21/2016 08:28:00 PM,10/15/2016,11/10/2016,41.909175354,-87.677428565,False
11828,18438,05/15/2016 12:00:00 PM,10/15/2016,11/10/2016,41.909076547,-87.67742590299999,False
11828,22460,07/24/2016 09:00:00 PM,10/15/2016,11/10/2016,41.909751735,-87.677444707,False
11828,27150,08/27/2016 03:50:00 AM,10/15/2016,11/10/2016,41.90982859,-87.677447594,False
11828,41417,12/29/2016 01:15:00 AM,10/15/2016,11/10/2016,41.9090189,-87.677422819,False
11828,41679,12/31/2016 01:27:00 AM,10/15/2016,11/10/2016,41.9090189,-87.677422819,False
11829,7547,03/16/2016 10:18:00 AM,10/15/2016,10/18/2016,41.775175216,-87.679752514,False
11833,15520,05/30/2016 01:00:00 PM,10/15/2016,10/17/2016,41.668927843,-87.621377915,False
11835,11830,04/25/2016 06:30:00 PM,10/15/2016,10/15/2016,41.748468462,-87.56132791299999,False
11840,25446,08/18/2016 01:17:00 PM,10/16/2016,10/18/2016,41.768848184,-87.643826526,False
11840,28168,09/08/2016 08:22:00 PM,10/16/2016,10/18/2016,41.768864479,-87.642884257,False
11840,37322,11/22/2016 08:08:00 AM,10/16/2016,10/18/2016,41.768860796999995,-87.643184887,False
11840,37460,11/23/2016 08:57:00 AM,10/16/2016,10/18/2016,41.768860796999995,-87.643184887,False
11840,37472,11/23/2016 01:18:00 PM,10/16/2016,10/18/2016,41.768848184,-87.643826526,False
11840,41225,12/27/2016 11:38:00 AM,10/16/2016,10/18/2016,41.768848184,-87.643826526,False
11841,40356,12/17/2016 08:00:00 PM,10/16/2016,10/22/2016,41.896774231,-87.752889719,False
11842,23309,08/01/2016 07:45:00 PM,10/16/2016,10/18/2016,41.998787637,-87.797442315,False
11843,2738,01/26/2016 04:45:00 PM,10/16/2016,10/20/2016,41.780253982,-87.61480224399999,False
11843,7852,03/19/2016 08:30:00 AM,10/16/2016,10/20/2016,41.780251765,-87.614886595,False
11843,9861,04/08/2016 09:48:00 AM,10/16/2016,10/20/2016,41.780253982,-87.61480224399999,False
11843,10526,04/14/2016 02:57:00 PM,10/16/2016,10/20/2016,41.780268304,-87.61402114399999,False
11843,17792,06/17/2016 12:56:00 PM,10/16/2016,10/20/2016,41.780253982,-87.61480224399999,False
11843,19457,07/01/2016 03:45:00 PM,10/16/2016,10/20/2016,41.780253982,-87.61480224399999,False
11845,6339,03/03/2016 11:00:00 PM,10/16/2016,10/28/2016,41.797997074,-87.67740458799999,False
11845,8707,03/27/2016 02:45:00 PM,10/16/2016,10/28/2016,41.797996969,-87.677386252,False
11846,33528,10/21/2016 05:55:00 AM,10/16/2016,10/23/2016,41.87046297,-87.720260149,True
11846,37359,11/22/2016 08:00:00 AM,10/16/2016,10/23/2016,41.87046297,-87.720260149,False
11847,24895,08/14/2016 02:00:00 AM,10/16/2016,10/18/2016,41.847384581,-87.693247496,False
11850,28942,09/14/2016 07:14:00 PM,10/16/2016,10/19/2016,42.012054131999996,-87.69024500399999,False
11854,13041,05/08/2016 05:02:00 AM,10/16/2016,10/18/2016,41.910789531999995,-87.698029691,False
11856,38287,11/30/2016 09:33:00 PM,10/16/2016,10/18/2016,41.874241051999995,-87.629656519,False
11858,18242,06/21/2016 11:40:00 PM,10/16/2016,10/18/2016,41.764840901,-87.670297755,False
11860,2933,01/27/2016 03:00:00 PM,10/16/2016,10/21/2016,41.892290508,-87.712558965,False
11860,10106,04/10/2016 11:55:00 PM,10/16/2016,10/21/2016,41.892422265,-87.712565035,False
11860,14832,05/24/2016 03:05:00 AM,10/16/2016,10/21/2016,41.892328946,-87.712562266,False
11860,24715,08/11/2016 10:45:00 PM,10/16/2016,10/21/2016,41.892328946,-87.712562266,False
11863,8515,03/25/2016 04:30:00 PM,10/16/2016,10/18/2016,41.883017011999996,-87.684629394,False
11863,13403,05/10/2016 10:00:00 PM,10/16/2016,10/18/2016,41.883011351,-87.68508481100001,False
11863,17073,06/12/2016 11:20:00 AM,10/16/2016,10/18/2016,41.883007148000004,-87.68531253399999,False
11863,23281,07/31/2016 05:50:00 PM,10/16/2016,10/18/2016,41.883007148000004,-87.68531253399999,False
11863,32276,10/12/2016 12:32:00 PM,10/16/2016,10/18/2016,41.883017011999996,-87.684629394,False
11863,37452,11/17/2016 04:30:00 AM,10/16/2016,10/18/2016,41.883013245,-87.68493423,False
11866,10530,04/14/2016 03:16:00 PM,10/17/2016,10/18/2016,41.747964998,-87.68645986700001,False
11869,25978,08/22/2016 06:00:00 PM,10/17/2016,10/19/2016,41.97609839,-87.70137121200001,False
11870,7317,03/13/2016 09:00:00 PM,10/17/2016,10/22/2016,41.785918935,-87.687482838,False
11870,18343,06/20/2016 12:30:00 AM,10/17/2016,10/22/2016,41.78604793,-87.68748521,False
11871,16836,06/09/2016 09:30:00 PM,10/17/2016,10/18/2016,41.870633368,-87.722883681,False
11871,42367,08/08/2016 08:03:00 PM,10/17/2016,10/18/2016,41.870493379,-87.72287767,False
11872,2154,01/20/2016 08:30:00 PM,10/17/2016,10/18/2016,41.815317900000004,-87.672429632,False
11872,18098,06/18/2016 01:30:00 PM,10/17/2016,10/18/2016,41.815353595,-87.672432934,False
11873,9468,04/03/2016 04:00:00 PM,10/17/2016,10/22/2016,41.927760974,-87.70722846,False
11873,28892,09/12/2016 08:00:00 PM,10/17/2016,10/22/2016,41.928062522,-87.707673842,False
11875,41399,12/28/2016 12:00:00 PM,10/17/2016,10/19/2016,41.979235889,-87.7917402,False
11880,9244,04/01/2016 10:48:00 AM,10/17/2016,10/17/2016,41.707756212,-87.580708771,False
11880,15548,05/29/2016 06:00:00 PM,10/17/2016,10/17/2016,41.707756212,-87.580708771,False
11880,29194,09/16/2016 12:00:00 PM,10/17/2016,10/17/2016,41.707756212,-87.580708771,False
11881,20465,07/10/2016 01:47:00 AM,10/17/2016,10/22/2016,41.861807615,-87.731157744,False
11881,34318,10/28/2016 08:30:00 PM,10/17/2016,10/22/2016,41.861807615,-87.731157744,False
11881,37673,11/25/2016 01:30:00 PM,10/17/2016,10/22/2016,41.861491964,-87.731146022,False
11882,22099,07/23/2016 01:49:00 AM,10/17/2016,10/20/2016,41.735100793,-87.649683322,False
11882,41019,12/25/2016 02:04:00 PM,10/17/2016,10/20/2016,41.73504591,-87.649683904,False
11883,7071,02/28/2016 04:30:00 AM,10/17/2016,10/20/2016,41.761675156,-87.60912670799999,False
11883,19419,06/30/2016 03:00:00 PM,10/17/2016,10/20/2016,41.761710829,-87.60912630700001,False
11883,24073,08/07/2016 03:30:00 PM,10/17/2016,10/20/2016,41.761340306,-87.60911947700001,False
11883,42255,06/18/2016 06:00:00 PM,10/17/2016,10/20/2016,41.761301866,-87.60911624399999,False
11885,9857,04/08/2016 06:50:00 AM,10/17/2016,10/18/2016,41.744888894,-87.60748686,False
11885,11351,04/22/2016 08:16:00 PM,10/17/2016,10/18/2016,41.745001426,-87.60748925700001,False
11885,29281,09/17/2016 02:00:00 AM,10/17/2016,10/18/2016,41.744908103,-87.60748664399999,False
11885,37131,10/08/2016 07:30:00 PM,10/17/2016,10/18/2016,41.744908103,-87.60748664399999,False
11886,18778,06/25/2016 01:30:00 PM,10/17/2016,10/19/2016,41.837871585,-87.623435005,False
11886,22590,07/26/2016 11:12:00 PM,10/17/2016,10/19/2016,41.837871585,-87.623435005,False
11886,22923,07/26/2016 11:12:00 PM,10/17/2016,10/19/2016,41.837871585,-87.623435005,False
11886,30143,09/24/2016 11:30:00 AM,10/17/2016,10/19/2016,41.837871585,-87.623435005,False
11887,13931,05/15/2016 11:00:00 AM,10/17/2016,10/18/2016,41.899690118,-87.71889339200001,False
11887,14191,05/14/2016 11:00:00 AM,10/17/2016,10/18/2016,41.899819111,-87.71889582899999,False
11887,14411,05/20/2016 07:00:00 PM,10/17/2016,10/18/2016,41.899745,-87.718892866,False
11887,15758,05/31/2016 09:30:00 PM,10/17/2016,10/18/2016,41.900079859,-87.718904349,False
11887,16979,06/11/2016 11:30:00 AM,10/17/2016,10/18/2016,41.900005749,-87.718901386,False
11887,20103,07/06/2016 08:43:00 PM,10/17/2016,10/18/2016,41.899616008,-87.718890429,False
11887,20723,07/11/2016 04:29:00 PM,10/17/2016,10/18/2016,41.89998654,-87.71890157,False
11887,26992,08/30/2016 12:31:00 PM,10/17/2016,10/18/2016,41.899596799,-87.718890614,False
11888,19878,07/05/2016 05:13:00 AM,10/17/2016,10/20/2016,41.853847312,-87.67098333700001,False
11889,20217,07/07/2016 07:20:00 PM,10/17/2016,10/18/2016,41.875975619,-87.69645789100001,False
11890,24012,08/07/2016 02:00:00 AM,10/17/2016,10/21/2016,41.876932376999996,-87.738227419,False
11890,38677,12/04/2016 08:30:00 AM,10/17/2016,10/21/2016,41.876707819,-87.737788874,False
11891,19165,06/29/2016 01:00:00 AM,10/17/2016,10/18/2016,41.685537691,-87.65189233,False
11892,30122,09/24/2016 09:30:00 AM,10/17/2016,10/22/2016,41.777710672,-87.660218691,False
11892,38681,12/04/2016 07:35:00 AM,10/17/2016,10/22/2016,41.777714893,-87.660002338,False
11896,25121,08/15/2016 09:15:00 PM,10/17/2016,10/19/2016,41.719212514,-87.598325565,False
11896,30350,09/25/2016 10:00:00 PM,10/17/2016,10/19/2016,41.719772478,-87.598344825,False
11896,34506,10/28/2016 06:00:00 PM,10/17/2016,10/19/2016,41.719616015999996,-87.59833928200001,False
11899,1834,01/18/2016 02:20:00 PM,10/17/2016,10/18/2016,41.836064774,-87.65970665200001,False
11899,39980,12/16/2016 12:00:00 AM,10/17/2016,10/18/2016,41.836064881,-87.65972499899999,False
11900,15823,06/01/2016 05:40:00 PM,10/17/2016,10/22/2016,41.868419187,-87.687343325,False
11901,1741,01/17/2016 06:03:00 PM,10/17/2016,10/18/2016,41.750933941999996,-87.6263067,False
11901,3912,02/07/2016 04:28:00 PM,10/17/2016,10/18/2016,41.75093383,-87.62628837700001,False
